ProductCode, PriceGroupCode, Value
"J31090125","TCS-SEA1/4","1.2"
"J31090125","THOMSUN","0.7"
"J31090126","AL_JAZIRA","12.8"
"J31090126","ALJAZIRA","3.2"
"J31090126","ALMAFD","1,000"
"J31090126","ALPHA TRAD","1.04"
"J31090126","ASC","150"
"J31090126","BOBS BAR","150"
"J31090126","COASTB","168"
"J31090126","DIRECT","138"
"J31090126","F.O.C.","0"
"J31090126","FARMFRESH","1,000"
"J31090126","GONDENI","150"
"J31090126","INDIAN","157.5"
"J31090126","MSADEC","206.3"
"J31090126","MSAHOTEL","206.3"
"J31090126","MT_KENYA","126"
"J31090126","NAIROBI","130"
"J31090126","NAIROBISCH","130"
"J31090126","NYALI","150"
"J31090126","PDA_FOC","0"
"J31090126","PK DRIFT U","157.5"
"J31090126","PK HEM UPC","157.5"
"J31090126","PK SHIPSCH","157.5"
"J31090126","PORK SPECX","150"
"J31090126","PORK/BEEF","150"
"J31090126","RASHID","12.19"
"J31090126","RUIRUBUT","150"
"J31090126","SAMMY","155"
"J31090126","SPIN_ABU","3.02"
"J31090126","SPIN_BAH","3.02"
"J31090126","SPIN_RETAI","10.45"
"J31090126","TCS_ORGANI","14.8"
"J31090126","TCS-AIR","9.99"
"J31090126","TCS-AIR157","9.84"
"J31090126","TCS-AIR6/6","1.82"
"J31090126","TCS-AIR8/5","2.25"
"J31090126","TCS-ORG 2","13.3"
"J31090126","TEST","154"
"J31090126","THOMSUN","0.7"
"J31090126","TIWI","157.5"
"J31090126","WATSON CAT","154"
"J31090127","MSADEC","236"
"J31090127","MSAHOTEL","236"
"J31090127","PDA_FOC","0"
"J31090127","TEST","226"
"J31090127","WATSON CAT","226"
"J31090128","A/JAZ SEA","2.7"
"J31090128","A/JAZIRA","2.12"
"J31090128","AL_JAZIRA","1.39"
"J31090128","ALMAFD","1,000"
"J31090128","ALPHA TRAD","1.17"
"J31090128","ALSEER0106","2.35"
"J31090128","ASC","97.2"
"J31090128","BOBS BAR","97.2"
"J31090128","COASTB","102.06"
"J31090128","ELFAB","1.3"
"J31090128","ELFAB0106","1.26"
"J31090128","EX-FACT-KE","150"
"J31090128","F.O.C.","0"
"J31090128","FARMFRESH","1,200"
"J31090128","FARMFRESH2","0.95"
"J31090128","GONDENI","97.2"
"J31090128","INDIAN","102.06"
"J31090128","MSADEC","102.06"
"J31090128","NAIROBI","92.2"
"J31090128","NAIROBISCH","92.2"
"J31090128","NYALI","97.2"
"J31090128","PDA_FOC","0"
"J31090128","PK DRIFT U","102.06"
"J31090128","PK HEM UPC","102.06"
"J31090128","PK SHIPSCH","102.06"
"J31090128","PORK SPECX","97.2"
"J31090128","PORK/BEEF","97.2"
"J31090128","RASHID","2.59"
"J31090128","SEA-DXB","0.85"
"J31090128","SPIN_ABU","1.39"
"J31090128","SPIN_BAH","1.39"
"J31090128","SPIN_FD","2.4"
"J31090128","SPIN_RETAI","1.07"
"J31090128","SPINABU-SE","0.85"
"J31090128","SPINNEYS 0","2.34"
"J31090128","STAFF","61"
"J31090128","STAFF B","42"
"J31090128","TCS_ORGANI","4.12"
"J31090128","TCS-AIR","1.25"
"J31090128","TCS-AIR157","3.02"
"J31090128","TCS-AIR6/6","1.26"
"J31090128","TCS-AIR8/5","1.36"
"J31090128","TCS-ORG 2","3.87"
"J31090128","TCS-SEA","0.85"
"J31090128","TCS-SEA1/4","1.26"
"J31090128","THOMSUN","0.7"
"J31090128","TIWI","102.06"
"J31090128","WATSON CAT","97.2"
"J31090129","AL_JAZIRA","0.92"
"J31090129","PDA_FOC","0"
"J31090130","A/JAZ SEA","1.45"
"J31090130","A/JAZIRA","1.85"
"J31090130","AL_JAZIRA","1.17"
"J31090130","ALMAFD","1,750"
"J31090130","ALPHA TRAD","1.21"
"J31090130","ALSEER0106","1.61"
"J31090130","ASC","97.2"
"J31090130","BOBS BAR","97.2"
"J31090130","COASTB","102.06"
"J31090130","ELFAB","1.08"
"J31090130","ELFAB0106","1.18"
"J31090130","EX-FACT-KE","150"
"J31090130","F.O.C.","0"
"J31090130","FARMFRESH","1,750"
"J31090130","FARMFRESH2","0.95"
"J31090130","GONDENI","97.2"
"J31090130","INDIAN","102.06"
"J31090130","MSADEC","117"
"J31090130","MSAHOTEL","117"
"J31090130","NAIROBI","92.2"
"J31090130","NAIROBISCH","92.2"
"J31090130","NYALI","97.2"
"J31090130","PDA_FOC","0"
"J31090130","PK DRIFT U","102.06"
"J31090130","PK HEM UPC","102.06"
"J31090130","PK SHIPSCH","102.06"
"J31090130","PORK SPECX","97.2"
"J31090130","PORK/BEEF","97.2"
"J31090130","RASHID","2.4"
"J31090130","SEA-DXB","0.85"
"J31090130","SPIN_FD","1.3"
"J31090130","SPINABU-SE","0.85"
"J31090130","SPINNEYS 0","2.2"
"J31090130","TCS-SEA","0.85"
"J31090130","TCS-SEA1/4","1.26"
"J31090130","TEST","107"
"J31090130","THOMSUN","0.8"
"J31090130","TIWI","102.06"
"J31090130","U-TURN","3.63"
"J31090130","WATSON CAT","107"
"J31090131","A/JAZIRA","5.48"
"J31090131","ABC","280"
"J31090131","AHMED SEIF","3.06"
"J31090131","AL_JAZIRA","4.18"
"J31090131","ALJAZIRA","2,320"
"J31090131","ALMAFD","2,700"
"J31090131","ALPHA TRAD","3.79"
"J31090131","ARIF MANJI","2.359"
"J31090131","ASC","170"
"J31090131","ASMARA","3.89"
"J31090131","B/CHOICE 2","4.1"
"J31090131","BABY LOIN","290"
"J31090131","BAMBIS","3.48"
"J31090131","BCLSRITDSM","3.39"
"J31090131","BELLY","280"
"J31090131","BF OLD  SP","280"
"J31090131","BOBS BAR","205"
"J31090131","BRIGHT","3.39"
"J31090131","BRITISH","213.7"
"J31090131","BRITISH_AD","3.38"
"J31090131","CH-DAR-ES","3.39"
"J31090131","CHRIS","3.4"
"J31090131","COAST","412.5"
"J31090131","COASTB","220"
"J31090131","DOR_AGAK","3.77"
"J31090131","ELFAB","2.73"
"J31090131","ELFAB0106","2.95"
"J31090131","ENHANCE","3.83"
"J31090131","EX-FACT-KE","550"
"J31090131","F.O.C.","0"
"J31090131","FAIRVIEW","262"
"J31090131","FARMFRESH","2,700"
"J31090131","FARMFRESH2","2.45"
"J31090131","FOB010107","5.19"
"J31090131","FOB11204","4.49"
"J31090131","FOB150705","4.49"
"J31090131","FOB2010","5.19"
"J31090131","GERM EMBAS","3.76"
"J31090131","GONDENI","140"
"J31090131","GOVERN","262"
"J31090131","HANA_GEO","3.76"
"J31090131","HERITAGE","280"
"J31090131","HILTON","280"
"J31090131","HOLIDAY2","280"
"J31090131","INDIAN","280.35"
"J31090131","INNSCOR2","280"
"J31090131","INTER_SMKT","4.13"
"J31090131","KCCT","280"
"J31090131","KIJENGE_S","3.4"
"J31090131","LAGOS","5.85"
"J31090131","LEG","190"
"J31090131","MATRA","2.75"
"J31090131","MATRAH-AIR","4.14"
"J31090131","MSADEC","318"
"J31090131","MSAHOTEL","280"
"J31090131","MT_KENYA","290"
"J31090131","NAIROBI","170"
"J31090131","NAIROBISCH","242.65"
"J31090131","NAS2","280"
"J31090131","NASMSA","300"
"J31090131","NELLY","290"
"J31090131","NRBHOTEL","276"
"J31090131","NYALI","267"
"J31090131","OLJUMOKE","81.94"
"J31090131","PAKLTD","3.76"
"J31090131","PALM TREE","450"
"J31090131","PAULINE","3.57"
"J31090131","PDA_FOC","0"
"J31090131","PK DRIFT U","280.35"
"J31090131","PK HEM UPC","280.35"
"J31090131","PK SHIPSCH","280.35"
"J31090131","PORK BLOCK","262"
"J31090131","PORK LEG","150"
"J31090131","PORK LOIN","262"
"J31090131","PORK SPECX","267"
"J31090131","PORK/BEEF","180"
"J31090131","PORKER1/06","2.43"
"J31090131","PORKER-SEA","2.43"
"J31090131","R. A. INT","5.16"
"J31090131","SCORE","3.4"
"J31090131","SERENA","280"
"J31090131","SERENA CH","3.4"
"J31090131","SERENA-NEW","2.95"
"J31090131","SERENA-TZ","2.7"
"J31090131","SERTZOLDIS","2.57"
"J31090131","SHOPRITE","3.4"
"J31090131","SODEX-FAC","3"
"J31090131","SPIN_ABU","4.14"
"J31090131","SPIN_BAH","4.14"
"J31090131","SPIN_FD","2.6"
"J31090131","SPIN_RETAI","3.41"
"J31090131","SPINNEYS 0","5.23"
"J31090131","SSUDMEATCO","4.09"
"J31090131","SUDANFOB","4.94"
"J31090131","SUDANFOB07","5.7"
"J31090131","TCS_ORGANI","7.8"
"J31090131","TCS-AIR","3.3"
"J31090131","TCS-AIR157","6.08"
"J31090131","TCS-AIR6/6","3.38"
"J31090131","TCS-AIR8/5","3.57"
"J31090131","TCS-ORG 2","7.55"
"J31090131","TCS-SEA1/4","3.12"
"J31090131","TEST","319"
"J31090131","TESTB","276"
"J31090131","TIWI","205"
"J31090131","TZ 010608","4.1"
"J31090131","TZ 2010","4.31"
"J31090131","TZ 2010MWZ","4.31"
"J31090131","U/TURN MW.","3.81"
"J31090131","UCHUMI-UG","2.89"
"J31090131","UPC","412.5"
"J31090131","UPPER-ZON","3.4"
"J31090131","U-TURN","3.81"
"J31090131","UTURN07","4.1"
"J31090131","VAMP","4.5"
"J31090131","WATSON CAT","280"
"J31090131","Y/C 010608","4.5"
"J31090131","YR-CHOICE","4.25"
"J31090132","ASC","14.7"
"J31090132","BOBS BAR","14.7"
"J31090132","COASTB","15.435"
"J31090132","F.O.C.","0"
"J31090132","GONDENI","14.7"
"J31090132","INDIAN","15.435"
"J31090132","MSADEC","15.435"
"J31090132","MUCHINA","4.6"
"J31090132","NAIROBI","9.7"
"J31090132","NAIROBISCH","9.7"
"J31090132","NYALI","14.7"
"J31090132","PDA_FOC","0"
"J31090132","PK DRIFT U","15.435"
"J31090132","PK HEM UPC","15.435"
"J31090132","PK SHIPSCH","15.435"
"J31090132","PORK SPECX","14.7"
"J31090132","PORK/BEEF","14.7"
"J31090132","TIWI","15.435"
"J31090132","WATSON CAT","14.7"
"J31090133","PDA_FOC","0"
"J31090134","ABC","207"
"J31090134","ASC","184.5"
"J31090134","BF OLD  SP","207"
"J31090134","BOBS BAR","184.5"
"J31090134","COASTB","193.725"
"J31090134","F.O.C.","0"
"J31090134","GONDENI","184.5"
"J31090134","HERITAGE","207"
"J31090134","HOLIDAY2","207"
"J31090134","INDIAN","193.725"
"J31090134","INNSCOR2","207"
"J31090134","MAX MART","8.18"
"J31090134","MSADEC","218"
"J31090134","MSAHOTEL","218"
"J31090134","MT_KENYA","179.5"
"J31090134","NAIROBI","179.5"
"J31090134","NAIROBISCH","179.5"
"J31090134","NYALI","184.5"
"J31090134","PDA_FOC","0"
"J31090134","PK DRIFT U","193.725"
"J31090134","PK HEM UPC","193.725"
"J31090134","PK SHIPSCH","280.35"
"J31090134","PORK SPECX","184.5"
"J31090134","PORK/BEEF","184.5"
"J31090134","STAFF","162"
"J31090134","STAFF 2007","200"
"J31090134","STAFF B","136"
"J31090134","TEST","208"
"J31090134","TIWI","193.725"
"J31090134","WATSON CAT","208"
"J31090135","ABC","441"
"J31090135","AHMED SEIF","6.21"
"J31090135","ARIF MANJI","6.21"
"J31090135","ASC","317.75"
"J31090135","ASMARA","6.59"
"J31090135","B/CHOICE","6.52"
"J31090135","B/CHOICE 2","6.82"
"J31090135","BABY LOIN","364"
"J31090135","BAMBIS","5.11"
"J31090135","BCLSRITDSM","6.21"
"J31090135","BELLY","441"
"J31090135","BF OLD  SP","441"
"J31090135","BOBS BAR","317.75"
"J31090135","BRIGHT","6.21"
"J31090135","BRITISH","251.65"
"J31090135","BRITISH_AD","4.46"
"J31090135","CH-DAR-ES","6.21"
"J31090135","CHRIS","5.26"
"J31090135","COASTB","350.25"
"J31090135","DOR_AGAK","5.82"
"J31090135","EX-FACTORY","6.52"
"J31090135","EXFACTORY2","6.52"
"J31090135","EXFACTORY3","6.52"
"J31090135","EXFACTORYC","6.52"
"J31090135","F.O.C.","0"
"J31090135","FOB","6.91"
"J31090135","FOB010107","8.56"
"J31090135","FOB11204","6.91"
"J31090135","FOB11204IA","6.91"
"J31090135","FOB11204IK","6.91"
"J31090135","FOB11204OB","6.91"
"J31090135","FOB11204PP","6.91"
"J31090135","FOB11204RI","6.91"
"J31090135","FOB150705","7.61"
"J31090135","GERM EMBAS","5.53"
"J31090135","GLACIERES","6.91"
"J31090135","GONDENI","317.75"
"J31090135","HANA_GEO","5.53"
"J31090135","HERITAGE","441"
"J31090135","HOLIDAY2","441"
"J31090135","INDIAN","350.25"
"J31090135","INNSCOR2","441"
"J31090135","INTER_SMKT","6.21"
"J31090135","KIJENGE_S","5.26"
"J31090135","LABADE","6.91"
"J31090135","MSADEC","493"
"J31090135","MSAHOTEL","448.5"
"J31090135","NAIROBI","285.8"
"J31090135","NAIROBISCH","285.8"
"J31090135","NAKUKIGALI","73"
"J31090135","NAKUMATT","377"
"J31090135","NASMSA","314"
"J31090135","NRBHOTEL","346.5"
"J31090135","NYALI","317.75"
"J31090135","OBEROI","6.91"
"J31090135","PAKLTD","5.53"
"J31090135","PDA_FOC","0"
"J31090135","PK DRIFT U","350.25"
"J31090135","PK HEM UPC","350.25"
"J31090135","PK SHIPSCH","350.25"
"J31090135","PORK SPECX","317.75"
"J31090135","PORK/BEEF","317.75"
"J31090135","SCORE","5.26"
"J31090135","SERENA CH","5.26"
"J31090135","SERENA-NEW","3.7"
"J31090135","SERENA-TZ","3.83"
"J31090135","SERTZOLDIS","3.65"
"J31090135","SHOPRITE","5.26"
"J31090135","SODEX-FAC","4.25"
"J31090135","SPIN_ABU","6.42"
"J31090135","SPIN_BAH","6.42"
"J31090135","SPIN_RETAI","5.32"
"J31090135","SPINNEYS 0","7.405"
"J31090135","SUDANFOB07","9.42"
"J31090135","TCS_ORGANI","10.71"
"J31090135","TCS-AIR","5.18"
"J31090135","TCS-AIR157","8.925"
"J31090135","TCS-AIR6/6","5.35"
"J31090135","TCS-AIR8/5","5.59"
"J31090135","TCS-ORG 2","10.5225"
"J31090135","TEST","441"
"J31090135","TEST2","350.25"
"J31090135","TESTB","371.5"
"J31090135","TESTC","346.5"
"J31090135","TESTN","346.5"
"J31090135","TIWI","333.6375"
"J31090135","U/TURN MW.","6.82"
"J31090135","UCHUMI","346.5"
"J31090135","UCHUMI-UG","3.47"
"J31090135","UPPER-ZON","5.26"
"J31090135","U-TURN","6.82"
"J31090135","WATSON CAT","441"
"J31090135","YR-CHOICE","8.75"
"J31090136","A/JAZ SEA","1.65"
"J31090136","A/JAZIRA","2.12"
"J31090136","AL FAIR","2.64"
"J31090136","AL_JAZIRA","1.39"
"J31090136","ALJAZIRA","1,013.75"
"J31090136","ALMAFD","1,300"
"J31090136","ALPHA TRAD","1.31"
"J31090136","ALSEER0106","1.63"
"J31090136","ASC","97.2"
"J31090136","BOBS BAR","97.2"
"J31090136","COASTB","102.06"
"J31090136","ELFAB","1.3"
"J31090136","ELFAB0106","1.51"
"J31090136","EX-FACT-KE","150"
"J31090136","F.O.C.","0"
"J31090136","FARMFRESH","1,300"
"J31090136","FARMFRESH2","1.15"
"J31090136","GONDENI","97.2"
"J31090136","INDIAN","102.06"
"J31090136","JAWAD","2.44"
"J31090136","MATRA","1.07"
"J31090136","MATRAH-AIR","1.39"
"J31090136","MSADEC","102.06"
"J31090136","NAIROBI","92.2"
"J31090136","NAIROBISCH","92.2"
"J31090136","NYALI","97.2"
"J31090136","PDA_FOC","0"
"J31090136","PK DRIFT U","102.06"
"J31090136","PK HEM UPC","102.06"
"J31090136","PK SHIPSCH","102.06"
"J31090136","PORK SPECX","97.2"
"J31090136","PORK/BEEF","97.2"
"J31090136","RASHID","2.59"
"J31090136","SEA-DXB","0.95"
"J31090136","SPIN_ABU","1.39"
"J31090136","SPIN_BAH","1.39"
"J31090136","SPIN_FD","1.41"
"J31090136","SPIN_RETAI","1.07"
"J31090136","SPINABU-SE","0.9"
"J31090136","SPINNEYS 0","2.34"
"J31090136","TCS_ORGANI","4.12"
"J31090136","TCS-AIR","1.25"
"J31090136","TCS-AIR157","3.02"
"J31090136","TCS-AIR6/6","1.26"
"J31090136","TCS-AIR8/5","1.36"
"J31090136","TCS-ORG 2","3.87"
"J31090136","TCS-SEA","0.9"
"J31090136","TCS-SEA1/4","1.39"
"J31090136","THOMSUN","0.82"
"J31090136","TIWI","102.06"
"J31090136","TZ 010608","1.35"
"J31090136","WATSON CAT","97.2"
"J31090137","ASC","292.4"
"J31090137","BOBS BAR","292.4"
"J31090137","COASTB","307.02"
"J31090137","GONDENI","292.4"
"J31090137","INDIAN","307.02"
"J31090137","MSADEC","307.02"
"J31090137","MT_KENYA","292.4"
"J31090137","NAIROBISCH","289.9"
"J31090137","NYALI","292.4"
"J31090137","PDA_FOC","0"
"J31090137","PK DRIFT U","307.02"
"J31090137","PK HEM UPC","307.02"
"J31090137","PK SHIPSCH","307.02"
"J31090137","PORK SPECX","292.4"
"J31090137","PORK/BEEF","292.4"
"J31090137","TIWI","307.02"
"J31090138","AHMED SEIF","3.28"
"J31090138","ALMAFD","3,600"
"J31090138","ASC","300"
"J31090138","ASMARA","4.11"
"J31090138","B/CHOICE","3.79"
"J31090138","B/CHOICE 2","4.26"
"J31090138","BAMBIS","3.78"
"J31090138","BCLSRITDSM","3.61"
"J31090138","BELLY","484"
"J31090138","BOBS BAR","355"
"J31090138","BRIGHT","3.61"
"J31090138","BRITISH","387.15"
"J31090138","BRITISH_AD","3.55"
"J31090138","CHRIS","3.69"
"J31090138","COASTB","467"
"J31090138","DOR_AGAK","4.04"
"J31090138","EXC_TASTE","472"
"J31090138","EX-FACT-KE","530"
"J31090138","EX-FACTORY","3.79"
"J31090138","EXFACTORY2","3.79"
"J31090138","EXFACTORY3","3.79"
"J31090138","EXFACTORYC","3.79"
"J31090138","F.O.C.","0"
"J31090138","FAIRVIEW","440"
"J31090138","FARMFRESH","3,600"
"J31090138","FOB","4.31"
"J31090138","FOB010107","5.35"
"J31090138","FOB11204","4.31"
"J31090138","FOB11204IA","4.31"
"J31090138","FOB11204IK","4.31"
"J31090138","FOB11204OB","4.31"
"J31090138","FOB11204PP","4.31"
"J31090138","FOB11204RI","4.31"
"J31090138","FOB150705","4.75"
"J31090138","GERM EMBAS","4.09"
"J31090138","GLACIERES","4.31"
"J31090138","GONDENI","315"
"J31090138","GOVERN","440"
"J31090138","HANA_GEO","4.09"
"J31090138","HILTON","472"
"J31090138","INDIAN","467.25"
"J31090138","INTER_SMKT","4.33"
"J31090138","KIJENGE_S","3.69"
"J31090138","LABADE","4.31"
"J31090138","MATRA","3.3"
"J31090138","MATRAH-AIR","4.11"
"J31090138","MSADEC","482"
"J31090138","MSAHOTEL","482"
"J31090138","MT_KENYA","356.65"
"J31090138","N/VALLEY","400"
"J31090138","NAIROBI","300"
"J31090138","NAIROBISCH","439.55"
"J31090138","NASMSA","330"
"J31090138","NYALI","445"
"J31090138","OBEROI","4.31"
"J31090138","OLJUMOKE","87.29"
"J31090138","PAKLTD","4.09"
"J31090138","PAULINE","3.8"
"J31090138","PDA_FOC","0"
"J31090138","PK DRIFT U","467.25"
"J31090138","PK HEM UPC","467.25"
"J31090138","PK SHIPSCH","467.25"
"J31090138","PORK BLOCK","440"
"J31090138","PORK LOIN","440"
"J31090138","PORK SPECX","445"
"J31090138","PORK/BEEF","315"
"J31090138","SCORE","3.69"
"J31090138","SERENA","462"
"J31090138","SERENA CH","3.69"
"J31090138","SERENA-NEW","3.75"
"J31090138","SERENA-TZ","3.61"
"J31090138","SERTZOLDIS","3.61"
"J31090138","SHOPRITE","3.69"
"J31090138","SODEX-FAC","3.76"
"J31090138","SPIN_ABU","5.71"
"J31090138","SPIN_BAH","5.71"
"J31090138","SPIN_RETAI","3.46"
"J31090138","SPINNEYS 0","6.88"
"J31090138","SPINN-FRES","3.46"
"J31090138","SUDANFOB07","5.87"
"J31090138","TCS_ORGANI","7.74"
"J31090138","TCS-AIR157","6.48"
"J31090138","TCS-AIR6/6","3.35"
"J31090138","TCS-AIR8/5","3.86"
"J31090138","TCS-ORG 2","8.04"
"J31090138","TEST","472"
"J31090138","TIWI","355"
"J31090138","TZ 010608","4.85"
"J31090138","TZ 2010","5.75"
"J31090138","TZ 2010MWZ","5.75"
"J31090138","U/TURN MW.","3.96"
"J31090138","UCHUMI-UG","4.86"
"J31090138","UPPER-ZON","3.69"
"J31090138","U-TURN","3.96"
"J31090138","UTURN07","4.26"
"J31090138","WATSON CAT","472"
"J31090138","YR-CHOICE","4.45"
"J31090139","TZ 2010","5.75"
"J31090139","TZ 2010MWZ","5.75"
"J31090140","A/JAZIRA","7.4"
"J31090140","AL FAIR","7.55"
"J31090140","AL_JAZIRA","5.77"
"J31090140","ALPHA TRAD","6.94"
"J31090140","B/CHOICE 2","8.92"
"J31090140","BCL DISC","8.7"
"J31090140","ELFAB","5.85"
"J31090140","ELFAB0106","5.83"
"J31090140","ENHANCE","5.63"
"J31090140","EX-FACT-KE","760"
"J31090140","F.O.C.","0"
"J31090140","FARMFRESH2","4.15"
"J31090140","FOB010107","6.62"
"J31090140","FOB11204","5.35"
"J31090140","FOB11204IA","5.35"
"J31090140","FOB2010","6.62"
"J31090140","LAGOS","7.79"
"J31090140","MAX MART","6.32"
"J31090140","PDA_FOC","0"
"J31090140","PORKER1/06","3.26"
"J31090140","PORKER-AIR","4.28"
"J31090140","PORKER-SEA","3.26"
"J31090140","RASHID","6.38"
"J31090140","SPIN_ABU","6.07"
"J31090140","SPIN_RETAI","3.76"
"J31090140","SPINNEYS 0","7.25"
"J31090140","SUDANFOB07","7.28"
"J31090140","TCS_ORGANI","12.1"
"J31090140","TCS-AIR157","9.68"
"J31090140","TCS-AIR8/5","6.15"
"J31090140","TCS-ORG 2","11.85"
"J31090140","TCS-SEA1/4","5.22"
"J31090140","TZ 010608","8.47"
"J31090140","TZ 2010","7.2"
"J31090140","TZ 2010MWZ","7.2"
"J31090140","U/TURN MW.","5.04"
"J31090140","U-TURN","4.92"
"J31090140","UTURN DISC","8.7"
"J31090140","UTURN07","8.92"
"J31090140","Y/C 010608","8.5"
"J31090141","A/JAZIRA","3.43"
"J31090141","ABC","428"
"J31090141","AHMED SEIF","2.38"
"J31090141","AL_JAZIRA","2.65"
"J31090141","ARIF MANJI","2.38"
"J31090141","ASC","306.5"
"J31090141","ASMARA","2.63"
"J31090141","B/CHOICE","2.5"
"J31090141","B/CHOICE 2","3.17"
"J31090141","B/EMB 2","1.66"
"J31090141","BABY LOIN","353"
"J31090141","BAMBIS","2.23"
"J31090141","BCLSRITDSM","2.38"
"J31090141","BELLY","427"
"J31090141","BF OLD  SP","428"
"J31090141","BOBS BAR","306.5"
"J31090141","BRIGHT","2.38"
"J31090141","BRITISH","255.3"
"J31090141","BRITISH_AD","2.03"
"J31090141","BTSH-ERITR","1.66"
"J31090141","CH-DAR-ES","2.38"
"J31090141","CHRIS","2.21"
"J31090141","COAST","537.5"
"J31090141","COASTB","338.5"
"J31090141","DOR_AGAK","2.42"
"J31090141","EX-FACT-KE","340"
"J31090141","EX-FACTORY","2.5"
"J31090141","EXFACTORY2","2.5"
"J31090141","EXFACTORY3","2.5"
"J31090141","EXFACTORYC","2.5"
"J31090141","F.O.C.","0"
"J31090141","FOB","2.76"
"J31090141","FOB010107","4.05"
"J31090141","FOB11204","2.76"
"J31090141","FOB11204IA","2.76"
"J31090141","FOB11204IK","2.76"
"J31090141","FOB11204OB","2.76"
"J31090141","FOB11204PP","2.76"
"J31090141","FOB11204RI","2.76"
"J31090141","FOB150705","3.04"
"J31090141","FOB2010","4.05"
"J31090141","GERM EMBAS","2.41"
"J31090141","GLACIERES","2.76"
"J31090141","GONDENI","306.5"
"J31090141","HANA_GEO","2.41"
"J31090141","HERITAGE","428"
"J31090141","HOLIDAY2","428"
"J31090141","INDIAN","338.5"
"J31090141","INNSCOR2","428"
"J31090141","INTER_SMKT","2.68"
"J31090141","KIJENGE_S","2.21"
"J31090141","LABADE","2.76"
"J31090141","MAX MART","3.87"
"J31090141","MSADEC","476"
"J31090141","MSAHOTEL","433"
"J31090141","MT_KENYA","292.4"
"J31090141","NAIROBI","289.9"
"J31090141","NAIROBISCH","289.9"
"J31090141","NAKUKIGALI","5.69"
"J31090141","NAKUMATT","456"
"J31090141","NASMSA","304"
"J31090141","NRBHOTEL","336"
"J31090141","NYALI","306.5"
"J31090141","OBEROI","2.76"
"J31090141","PAKLTD","2.41"
"J31090141","PDA_FOC","0"
"J31090141","PK DRIFT U","338.5"
"J31090141","PK HEM UPC","338.5"
"J31090141","PK SHIPSCH","338.5"
"J31090141","PORK SPECX","306.5"
"J31090141","PORK/BEEF","306.5"
"J31090141","RASHID","2.99"
"J31090141","SCORE","2.21"
"J31090141","SERENA CH","2.21"
"J31090141","SERENA-NEW","2.45"
"J31090141","SERENA-TZ","2.38"
"J31090141","SERTZOLDIS","2.38"
"J31090141","SHOPRITE","2.21"
"J31090141","SODEX-FAC","1.5"
"J31090141","SPIN_ABU","2.67"
"J31090141","SPIN_BAH","2.67"
"J31090141","SPIN_RETAI","2.17"
"J31090141","SPINNEYS 0","3.24"
"J31090141","SUDANFOB07","4.46"
"J31090141","TCS_ORGANI","5.02"
"J31090141","TCS-AIR","2.14"
"J31090141","TCS-AIR157","3.975"
"J31090141","TCS-AIR6/6","2.27"
"J31090141","TCS-AIR8/5","2.45"
"J31090141","TCS-ORG 2","4.895"
"J31090141","TEST","428"
"J31090141","TEST2","338.5"
"J31090141","TESTB","358"
"J31090141","TESTC","336"
"J31090141","TESTN","336"
"J31090141","TIWI","321.825"
"J31090141","TUSKER","469.5"
"J31090141","TZ 010608","3.17"
"J31090141","TZ 2010","3.5"
"J31090141","TZ 2010MWZ","3.5"
"J31090141","U/TURN MW.","3.09"
"J31090141","UCHUMI","456"
"J31090141","UCHUMI-UG","3.36"
"J31090141","UPC","537.5"
"J31090141","UPPER-ZON","2.21"
"J31090141","U-TURN","3.09"
"J31090141","UTURN07","3.17"
"J31090141","WATSON CAT","428"
"J31090141","YR-CHOICE","3.18"
"J31090142","ABC","360"
"J31090142","AHMED SEIF","2.87"
"J31090142","ALPHA TRAD","3.92"
"J31090142","ARIF MANJI","4.128"
"J31090142","ASC","300"
"J31090142","B/CHOICE","3.89"
"J31090142","B/CHOICE 2","4.38"
"J31090142","BABY LOIN","485.5"
"J31090142","BELLY","360"
"J31090142","BF OLD  SP","360"
"J31090142","BOBS BAR","280"
"J31090142","BRITISH","387.15"
"J31090142","BRITISH_AD","3.44"
"J31090142","CH-DAR-ES","3.61"
"J31090142","CHRIS","4.3"
"J31090142","COAST","582"
"J31090142","COASTB","390"
"J31090142","EXC_TASTE","535"
"J31090142","EX-FACT-KE","650"
"J31090142","EX-FACTORY","3.89"
"J31090142","EXFACTORY2","3.89"
"J31090142","EXFACTORY3","3.89"
"J31090142","EXFACTORYC","3.89"
"J31090142","F.O.C.","0"
"J31090142","FAIRVIEW","440"
"J31090142","FOB","4.42"
"J31090142","FOB SEA","3.62"
"J31090142","FOB010107","5.47"
"J31090142","FOB11204","4.42"
"J31090142","FOB11204IA","4.42"
"J31090142","FOB11204IK","4.42"
"J31090142","FOB11204OB","4.42"
"J31090142","FOB11204PP","4.42"
"J31090142","FOB11204RI","4.42"
"J31090142","FOB150705","4.86"
"J31090142","FOB2010","5.47"
"J31090142","GLACIERES","4.42"
"J31090142","GONDENI","315"
"J31090142","GOVERN","440"
"J31090142","HERITAGE","360"
"J31090142","HILTON","360"
"J31090142","HOLIDAY2","360"
"J31090142","INDIAN","467.25"
"J31090142","INNSCOR2","360"
"J31090142","KCCT","360"
"J31090142","LABADE","4.42"
"J31090142","MSADEC","406"
"J31090142","MSAHOTEL","360"
"J31090142","MT_KENYA","485.5"
"J31090142","NAIROBI","300"
"J31090142","NAIROBISCH","439.55"
